pathway	SRR32507895	SRR32507896	SRR32507898	SRR32507899	SRR32507900	SRR32507901	SRR32507902	SRR32507903	SRR32507904	SRR32507905	SRR32507906	SRR32507907	SRR32507909	SRR32507910	SRR32507911	SRR32507912	SRR32507913	SRR32507914	SRR32507915	SRR32507916	SRR32507917	SRR32507918	SRR32507920	SRR32507921	SRR32507922	SRR32507931	SRR32507932
COA-PWY	47620.742345105435	60251.907470201404	64883.635786601604	44692.58532319331	99383.3760873432	83438.32184272299	82428.96674866094	66863.87473743777	79513.11963629552	74947.44106015292	98812.2162415555	51074.36269847569	60551.2833592433	73273.00227714049	102875.34469104363	70680.03896479876	51581.73378798568	84764.36886504218	43907.67050969912	98364.86649462664	50865.187618955504	30606.088625847784	80054.69908183228	51917.30516392439	66448.04534593463	52843.26220200118	83051.49101239665
COA-PWY-1	46736.30704910224	57790.18515138636	63346.08893794034	43712.01061271049	96054.34505242137	84140.26977116751	80307.10011893659	63043.03880923882	78082.15680956616	73038.25679695235	93593.43757601667	50073.46150836137	59666.95438086997	70654.83478172384	103658.86762401821	68920.27142069282	48057.50636698752	84165.05920493424	43256.781528302745	94507.20614242532	48242.8282149548	30209.445130168275	77520.03187092603	52559.17847946949	64583.150959580824	49673.870396258295	81588.14310570653
COBALSYN-PWY	23535.360616341095	20319.214946731026	28685.72374298048	18192.164031029442	50885.319746033885	51117.927344789445	47846.93241050999	34706.917870825586	44173.91361734	34808.20467999848	33328.06197058084	21614.848097257094	26018.03425873404	37285.085163965225	58315.48372715403	44282.59696493996	27615.287509169404	50580.640774499145	18226.977197230033	34425.75470100681	19978.919470712994	11830.232972071897	38707.41742389581	29508.750440203465	39326.563057406485	27953.34966153254	44903.613041572826
CODH-PWY	276.4089453848315	998.425535993615	2226.229409364636	2351.910708621521	12526.15021043698	6926.087509342327	9580.311213990492	1166.4167117233947	0.0	51.66085574315442	2052.9121518489337	485.1358668017865	1538.78720751289	9111.099965260557	8602.998890134271	10337.898634031639	864.6405594056573	38.10877039850312	191.20670364102247	1173.2810492504266	895.8414204472409	1354.5951495403942	9450.898316192008	2703.1614778888975	10568.444493459496	510.2675552801694	154.2048643936307
COLANSYN-PWY	48152.164495419405	62880.093486645965	66908.84508611227	45551.520386994416	106694.3262735957	74016.74752389322	86011.07211676185	78892.63597912237	82492.38806849124	74598.49201443985	103281.53182945719	50805.26573844751	63391.8174778371	80786.43913131328	92134.87017590048	74247.10138592018	61810.540772971224	81038.55454741293	45542.395759618696	104427.02112433726	45185.03345930266	30921.221106648107	86978.55101059677	46494.38232617414	70094.49462898649	65496.47813732062	80368.32593399346
COMPLETE-ARO-PWY	56534.447546378	69595.31113685173	78423.90219923688	51043.774847580426	113807.84989641077	103986.64938522309	98167.71115072085	80072.6620622191	99132.1274478782	88660.3403946531	112619.08208023946	62747.91324202417	68234.73678808974	84293.98006973854	131260.12899335448	85105.86629118412	61505.09309683432	104524.44108708616	53170.630362375574	115180.11907626069	59738.11689465101	32650.21381014167	92278.0250746613	65366.25157878154	79083.64933147433	63293.90556823967	101725.08141329569
CRNFORCAT-PWY	2601.623405144209	5865.364722775756	3584.595640549805	7556.394716962319	5226.889019920947	1211.2701464857407	7299.519219681428	4057.352015893751	3093.984874591252	3365.678063752242	9441.948522221033	3345.094110953163	8865.471027354775	6057.377559501176	2975.2354485979963	6438.525548468227	1995.4075720832902	3165.5641300119973	2374.6985230568694	11241.756616529334	7671.351657195117	4136.867776082695	5618.70738556199	1572.697966403573	6832.289147089532	2671.7912253641052	5665.5056169887785
DAPLYSINESYN-PWY	52840.17531030767	63817.05970033132	72086.34363375459	48573.31386011011	104559.94572435727	101941.08297502108	93653.52875725646	72644.9276778482	96725.1654710218	82903.05139538465	104559.76564232487	55843.66714550033	66079.76832561048	77801.74647055549	126805.18013499436	79015.80973641442	57404.612449543536	104405.71890252072	48531.88411042845	106213.63121643974	53945.20572311976	33951.012241059965	83353.97700125136	64143.98746488398	74308.83471449428	58564.34187140091	100819.54086120635
DARABCATK12-PWY	3657.0660073602116	4520.850416515578	2263.1498294493167	2875.4760524064304	4122.715172582196	1356.2421867437017	3466.68150474625	4059.510477569111	6793.175225327289	3619.269347132394	6822.655578402977	3408.1266131566863	3016.771651116185	3768.840480507957	2712.561412067623	2535.1010017089807	3928.3603100250075	5982.4395966929205	3808.8563656371402	8154.076629421513	2645.1235864670493	1739.0411998530744	4074.2331591083307	1312.561575906979	3546.2376196915816	3677.446876055973	4905.027109096401
DENITRIFICATION-PWY	11162.285607028103	15388.65855488863	22592.371499190744	12636.81549132544	22317.226020333266	14838.53936597454	27962.275762950234	19918.87948472213	18224.66542247066	16944.119538898143	26755.563289791942	13588.724210170414	18883.898323250694	17917.380968484937	18516.977101173405	24088.5971449856	15980.248596688483	17554.925841646407	7933.736773842822	27819.215102139988	14167.791329538066	10150.138263095509	19993.14671267575	11824.562895514391	23029.035590110696	18860.014063841878	20612.7926663305
DENOVOPURINE2-PWY	32276.13700552747	36400.49420236226	47045.242747913755	25138.141701124037	68785.82051640107	55264.27239300602	52557.76162847205	50649.438034668136	47409.32362116441	45601.563084375666	58245.12475218821	32146.20491324355	37522.9685758655	49365.54530230692	69626.06671824698	48249.76297500289	41914.69847046491	53053.649377424525	23407.871051982434	58292.67024606977	31096.51654581949	17138.850961623124	52453.024236625024	39243.8696108753	43900.16514366983	42601.610050540614	55754.548144292814
DHGLUCONATE-PYR-CAT-PWY	2843.7238184449784	1956.5457211786186	5511.143457818102	2013.7767163335573	5925.558005754775	22778.948802084975	6532.50031478671	2607.6779779284525	16632.471719433113	4224.8322459840865	5243.548708005577	2883.8409221840525	3355.165963148659	3781.670645198898	25716.650633798683	5671.189463415013	2217.6608711192835	18306.066404750818	2649.1943357447835	5264.05418331242	5393.080597019675	1475.6485382370213	2933.693419067415	12621.350716063673	5772.063635583582	1684.9683574015157	19590.99714393283
DTDPRHAMSYN-PWY	53300.939826885005	69539.47855201882	79600.31137374848	49180.07763181334	112557.28289292987	87694.61861671986	93464.0130867027	78465.1985198379	89683.71914741963	85158.80036995752	115775.0746137405	60899.53847910855	64501.017470303144	82850.71557401161	105164.54114019626	78941.90669943692	60023.32557724164	93573.02993660774	49589.87789394219	114671.09069013089	55717.22587148306	32206.408738594433	89923.8218881156	56703.029665451526	73836.08092354951	61015.352379217744	94311.64590440213
ECASYN-PWY	29.569019145536203	6.053465470501901	3.9847198078204964	57.253808004638074	64.40737487687063	220.2485275809019	63.98087076928927	66.08870778734564	99.09812843701866	0.0	50.84520706996626	0.0	165.65246083606752	125.10966736409239	204.8272161218642	0.0	59.549049528047846	65.77119368032027	36.77761655393117	10.410603047894531	11.839877380475862	84.65581040008406	74.7564430425308	19.52587537719137	0.0	20.92257860664238	52.88931940423166
FAO-PWY	53326.7534542075	65074.26148352411	81815.68793783901	53387.56032545016	106746.94739921782	116121.24843159379	99130.79482287282	62834.09396150632	99811.92228679807	80186.17148186686	107600.40707515783	62086.72471822106	79269.66121889297	80737.14973352168	144309.86915642826	86131.1325991639	48715.20765222032	110928.8997896815	45861.5855645664	109425.68113761923	63803.9510912514	36289.658054098625	82103.07045023413	74113.79500399534	79428.89117414465	46535.01576929634	105751.97889889505
FERMENTATION-PWY	36036.11858067479	44180.2095923967	49418.533952138714	31337.659396150677	78083.81433419527	66019.24511420896	65968.3185179649	44275.87791769676	61876.750279313535	60802.645023201774	72068.8278268533	40002.60077810149	43342.41991761157	55917.293930106265	79252.37907957468	58398.822374262025	34274.251907972975	68671.69536611073	34713.27876957561	72084.95491947688	40087.29346699198	21007.504310285647	63518.89772552895	40626.27037915245	53547.63295037835	33284.767131180066	64940.31327548066
FOLSYN-PWY	44889.79211018106	53625.39319781558	60461.06974487016	40741.755669724735	87002.56388396543	89491.8773647814	77932.53258914681	60391.03951983388	83612.29199271514	70621.22077636806	86563.59257161545	46644.014625279546	55799.28340915154	63264.18326043883	111080.38619525263	65832.5291598565	47257.280475839194	89563.00431045941	42097.279626479634	87620.20671831291	45691.234913973	29178.981311565105	69818.82058412403	56220.687761864276	62998.761867170826	47593.49641755454	86263.82681775535
FUC-RHAMCAT-PWY	3522.4593956399613	4387.024655712467	2880.685791432119	3315.7968941334234	3578.8527675393575	1522.004533438409	3549.148650765776	2375.380842304754	5420.153318833587	3470.581023040959	5678.633269753054	2980.5297070010533	3397.1157952477765	2043.8109009201503	4615.493441920406	2547.8697371587414	2208.307189557664	5250.597104233831	2885.3475258114972	6084.500609474049	1931.6785615585095	2099.333031376659	2878.73145049699	1461.454441356368	3310.4580296988124	2708.5950077981424	4991.180963536288
FUCCAT-PWY	4728.133267607044	6193.826797386857	2377.9689802348958	6231.664561829559	4427.664884002302	1265.8819965189018	4707.982358604443	4898.626483418464	5881.831416989237	4236.741982512869	7344.394446555104	3725.206427808997	5776.79572139484	4253.62571313046	2616.5735953855406	3695.700226614161	3928.3603100250084	5063.962685936778	4475.522593404044	9212.775442782382	3061.2035561581442	2793.339333262785	4681.342406405474	1247.9924204803617	4838.938914062112	3815.9864213580854	4475.137586554855
GALACTARDEG-PWY	16929.712268566193	20529.26936444171	20857.338536139654	16677.954819275892	35280.70558222722	37962.7294612406	31145.973163300172	20817.150159481487	40171.465634116954	28804.570024725086	31682.700293567308	18423.829436936267	25854.17540415085	27808.84177965331	43660.192863754775	28334.03107805839	15586.504074154478	40973.58045658765	15456.777357314344	34310.49711947068	21454.846928415263	9974.26695558595	30362.124596025078	23446.28390635778	25288.493879111113	13290.06046839313	42676.57326892851
GALACTITOLCAT-PWY	2344.719303741384	2117.074259021336	1775.9825538078123	3066.8470069068226	1478.993859343616	71.36135108358542	3208.4507410975884	2013.7943850321312	3434.588005700365	4132.9743940284	3404.4220773834822	2875.97102898956	2941.2531754759043	2501.670999859853	4622.167433613612	3475.7739345063014	2398.542124508288	3023.240424693031	2323.801998354706	3570.552423185042	374.7785037174134	1228.6681489109237	4229.861377203884	1161.0174926521129	3098.2903587837404	2538.9222964330106	3221.6969372197354
GALLATE-DEGRADATION-I-PWY	8459.723685455583	7733.125312697002	8438.36708795963	3453.495472743097	19352.45868602702	12975.138451932393	9816.937796676522	9972.219814997768	13409.925819793789	12734.461149814862	11880.537185259305	6010.372912383286	6662.849006380684	14858.156136031099	17684.417582574097	9084.10387770875	7858.731502752574	14923.816622022965	6749.135964975395	12534.08210532406	4633.286097516695	1956.8522524509422	14656.410927266928	8509.72885313921	7100.333008003696	6734.193575652511	12009.671453660607
GALLATE-DEGRADATION-II-PWY	8153.095550730514	7496.627921624404	8645.048988731258	2952.794678891233	17057.718715347335	9409.495184966307	8348.967216496763	9454.85600393354	13324.626435099673	12248.975672516888	11108.032569106219	6007.986759840562	5672.23395623241	12574.427930834474	15268.984494910728	8204.848183066006	7370.5824201640735	15012.68571728456	6432.8002395151925	11702.692197471526	4428.930824846103	1468.104175663625	12221.298814417229	6885.630256707658	6097.557440117368	6330.049113931089	11933.941471376958
GLCMANNANAUT-PWY	8337.353155787265	8891.11142520066	3777.202982482194	6820.520204094617	11100.757301539246	5719.851033530039	9455.452253315576	9366.664290710016	7290.693184396923	11336.746696763237	11471.193809614735	7175.000426366646	8167.331272078457	10839.573708190483	10718.591912188997	7670.051118265186	7483.52819806629	7799.4444109865635	9755.181064271002	13581.079798365236	5135.201248734269	3807.402941140182	12287.839410321045	3883.3217666548044	8379.867182086555	8707.327156011455	7488.554555856862
GLUCARDEG-PWY	9526.446621282186	12164.989447464759	14455.365490881451	6755.726140393253	21554.516221703754	24886.80293828785	21282.564617250093	13164.043886694799	25072.67886314147	17576.329362979624	19868.362903953883	11649.230391057139	14664.948157516368	15378.491649205214	29593.011812757002	18496.56287202743	10264.951040319764	23337.20633008991	9738.955056017878	18618.851901778184	12276.436659200914	4757.746763734954	17846.563891119935	15164.692938484228	17261.52536675719	7516.358895657802	23737.492981530755
GLUCARGALACTSUPER-PWY	16929.712268566193	20529.26936444171	20857.338536139654	16677.954819275892	35280.70558222722	37962.7294612406	31145.973163300172	20817.150159481487	40171.465634116954	28804.570024725086	31682.700293567308	18423.829436936267	25854.17540415085	27808.84177965331	43660.192863754775	28334.03107805839	15586.504074154478	40973.58045658765	15456.777357314344	34310.49711947068	21454.846928415263	9974.26695558595	30362.124596025078	23446.28390635778	25288.493879111113	13290.06046839313	42676.57326892851
GLUCONEO-PWY	49742.64464645832	57477.696942544084	63089.313537473405	45859.95398341866	106148.55692536371	86720.23189121722	86993.80884683659	78101.84962785836	83204.31972776448	75957.98028129473	92941.50541361998	50320.01823770634	63149.63649360362	78842.64542592934	107327.62913663084	76342.10381550784	61597.34195355902	87433.15253279843	43739.74832333266	94172.46607060355	49162.14130624558	31393.196998789386	84713.37382197707	54672.94607968574	70200.48197242623	62609.57101543863	85688.35601416341
GLUCOSE1PMETAB-PWY	48655.81	65006.079999999994	73450.2	46743.53	96986.53	101449.55999999998	80820.03	75795.85	93837.19000000002	75275.51	105371.83	59347.91999999999	62538.53999999999	76981.44	128233.31999999996	68591.44	59260.060000000005	99828.81	48717.45	108614.87000000001	55172.80000000001	33128.76	83085.84999999999	63807.35999999999	65218.82000000001	61583.45	101784.2
GLUDEG-I-PWY	4865.6413582101195	7064.8248178320255	5932.961780927692	4287.936330416688	8966.701787536316	7222.062071015998	5327.566158090558	7895.7379838502375	5094.413515958714	9466.328654258406	14767.811132873268	1934.1938226002464	8367.837558560945	4848.537017393544	9008.4240156384	4623.860444396177	4851.422649493484	6019.956719765717	4688.797336721368	14644.589686491918	2233.027933317088	3918.122365702322	8655.905312715116	3958.4950612821303	3133.7187520049847	4264.04335440402	7235.952771751329
GLUTORN-PWY	51128.37666798658	63214.29176032276	69749.36133403769	45209.1156652949	99201.12248381284	93049.18563912573	84051.52539003642	72304.4006578195	89297.49012831254	79238.62148202381	105306.87221763731	54593.816136115915	59342.32436086529	73563.67925844523	116639.90029644223	72168.55927332504	54964.10246775086	94435.58448046392	48014.544316005646	108494.44971868584	52740.12889805888	28932.845136888587	78775.07254045214	57355.07654133342	68632.83002472679	57021.89408475325	91438.20850770267
GLYCOCAT-PWY	15128.032725082396	22991.969817032717	30504.913862308997	18102.345285859443	34198.03563037548	41852.01717081788	24152.89475900326	13875.246553104049	38170.72506731605	23576.68512709973	35225.864794971	22042.538822468443	24619.975389222054	26335.092517238576	61366.41783130884	19511.625298254352	10347.919665407828	40318.14377917752	16770.072339252423	37656.25880146558	21297.616149182024	12538.066079685344	27599.78136266945	27601.31396778614	18433.759352151093	10939.32063736145	36296.50165121232
GLYCOGENSYNTH-PWY	35163.3030228317	47273.217000056546	49707.785733692326	32257.09996515482	75054.14930751393	78449.78704496007	61398.009282628074	55818.49412864017	65727.26726092366	55799.8128052553	76865.28225338769	42108.57626943945	42179.912638689864	56773.22060473733	100319.89745151611	51344.00812046367	41578.95008991198	74373.26091412726	34546.69281363768	78489.07879463422	35379.36044632582	23887.486795503926	60136.72490169172	51011.58935499991	50166.90141855191	43601.00097591525	68656.87591875349
GLYCOL-GLYOXDEG-PWY	0.0	77.49056312161585	540.6580507277049	5.994712525054247	228.54256433763163	18.389625040966475	335.69484495437166	29.90741537193802	0.0	71.5510594039573	60.83795662586014	685.5058149813991	0.0	171.8381109117486	445.1618965062233	175.40974835263103	0.0	3.499682964553519	133.981045538541	323.7819549882053	0.0	87.61054726827001	29.930696438752673	0.0	0.0	77.04281471160274	194.95827643717206
GLYCOLYSIS	51517.92435643516	61598.651190835444	66954.0230817658	47790.440030158265	106709.81266560275	93301.35008158653	90367.47051667613	79639.61504163014	88661.72979458513	79286.37905317474	100167.1515704712	53684.0527864266	64784.72623913165	79678.6920259606	115389.87296330839	78659.03171660169	62157.191840495885	94687.49170937273	46166.12817418358	100404.04520336933	51139.01520743016	32639.25355004329	86189.52251687675	58468.89932891785	72715.3131466753	64235.67697469493	90867.0375369195
GLYCOLYSIS-E-D	34646.37056747412	44375.20600387339	50975.65781576127	32594.966506367244	68540.69098135023	65746.89897510257	59096.51543265062	42461.201137051736	62531.099884526426	55086.34111966129	71607.70302444503	40410.16321997638	45620.357618718095	52261.8151728316	83777.31747263693	50845.33149300787	32882.50183402816	64596.963155098354	32248.893833687252	73304.62352830933	41928.97359633786	22563.29170059018	54952.50612156207	41250.68238931635	49068.71377518778	32832.083914272094	65106.991419417085
GLYOXYLATE-BYPASS	28892.966873209694	34077.98949445567	34597.21350239506	21312.042613100362	56555.99934373064	58396.00870519492	50786.01820165855	39749.97467631823	53765.949677507924	47659.76510571508	56636.20292160845	29216.999875900372	32302.210103748752	44707.189264342414	70475.49225229064	43981.86796625064	31253.802071301598	58749.082067328876	26820.89817832924	55041.02634693537	30619.809128915716	13474.767096674668	47621.71939148928	36113.14340102288	40178.95715689275	30032.436275544045	54904.344846923086
GOLPDLCAT-PWY	1824.3356407128947	324.3016618880376	1075.119196310275	2138.5909931026445	262.22950736861185	6763.181120226	2515.972810156505	638.6094518898778	3476.676410808869	2318.328794351661	607.3789930245222	728.3252328168693	1865.6935666484176	775.4910178338996	7507.182203993825	1526.0918756946382	723.109091406235	3583.3957551489425	1104.5374041192988	953.4365983447792	664.0385839191649	1015.0485244026319	575.5718269785687	4637.393748633963	1864.9977952455192	245.2805072298838	2718.8192379586517
HCAMHPDEG-PWY	112.66494664561	232.74116946495838	1260.384896779543	556.2248709974753	2013.1051392018041	5039.045252673739	2408.56453161339	226.70221685362526	320.67846172331446	671.4696500204959	174.98312080033259	549.6998400800128	984.7569680968007	1732.0384383743274	9644.284427501609	1613.012365794411	113.01943447386218	352.7250240892003	94.96484838809455	430.909485773538	1523.4831444545584	328.1345717593257	2353.284412419088	2224.8954384375393	1540.1292418834105	189.528300928478	0.0
HEME-BIOSYNTHESIS-II	30323.735435592855	35023.055022113746	37846.014261973985	31041.275470864897	60380.4424392326	56491.24164724989	53339.57626648327	35583.00411255097	52018.94695209572	48621.324030367265	56656.52756567595	30397.994440381066	46312.56175551098	45354.55989662648	71764.02845876009	45037.72099946318	29246.896496897807	52737.45255847211	26800.283801923022	60304.933310996086	33817.1959716397	23350.531805349696	49751.3034884772	36443.98324115079	41720.73514784344	27129.913553814054	54371.38109409586
HEME-BIOSYNTHESIS-II-1	30323.735435592855	35023.055022113746	37846.014261973985	31041.275470864897	60380.4424392326	52214.24196160627	53339.57626648327	35583.00411255097	52018.94695209572	48621.324030367265	56656.52756567595	30397.994440381066	46312.56175551098	45354.55989662648	63880.50411853751	45037.72099946318	29246.896496897807	52737.45255847211	26800.283801923022	60304.933310996086	33817.1959716397	23350.531805349696	49751.3034884772	32458.341489395792	41720.73514784344	27129.913553814054	54371.38109409586
HEMESYN2-PWY	6481.886806319595	7794.15785933217	16970.992219974123	7513.056416806689	11099.076438316964	28300.25334981367	13003.930268485494	4704.247846409223	21776.72941299622	11122.291822318468	16232.38762501271	9262.141976789015	10506.781074762159	8590.953459338585	36341.3881605732	10174.148437199021	5127.903674091903	30043.60168286167	6643.788502908505	16568.545734867657	8116.346622163338	6149.717619705102	7827.307231341622	16651.281658959142	11021.34164247722	4735.213366401933	26171.545545957244
HEXITOLDEGSUPER-PWY	6146.186865955131	5582.077136897638	4907.041722651262	6343.732385617591	4101.741718088051	248.92414490295496	6919.1239317446225	5501.633711062685	9544.493005500204	9823.245496649097	8990.880645794892	5434.56254142206	7687.651021979037	4065.060531484362	13629.675984585998	6374.32292314118	5284.847915567622	9036.727406482085	5961.723368682368	6861.095233564152	1228.3481404601007	3463.0205724783364	5566.064186907638	3758.003324593044	4582.419484816892	5745.59538362025	9007.687567766408
HISDEG-PWY	24707.92724096217	38492.42898794886	44544.09112988123	29823.197174286815	51089.04482183217	54289.29564379442	46943.92324754691	28803.79138282984	53674.67288565443	38430.271350703755	65765.40485525518	33810.30458815232	41365.78275881745	37625.64095285565	70364.8877446329	39903.78853235056	24234.923218143464	60051.06090612293	22426.025060340504	68196.52561912093	34635.182165472004	22787.820651528767	41949.84199166408	36260.693249808915	33789.78305895632	24524.02523792845	53807.672852314405
HISTSYN-PWY	41660.527868115714	52853.17617789279	61736.68201334427	41095.62078442523	77905.38378554472	93143.96458224868	71620.47003383294	53885.93272204662	85451.74044113277	66126.98623509066	84595.4665173036	50174.02387985099	54774.32350277112	58486.32362008869	115625.19165242188	61877.102865286106	40416.24245951387	92802.29791925896	40761.20590381587	88820.80770393828	49169.84776074574	25933.58492825094	62134.818342041406	57964.90539597563	59668.59287975886	44598.35555012266	88445.33685783423
HOMOSER-METSYN-PWY	9762.57242905929	6035.787167620712	6221.184742255816	11724.359309041554	8151.20126544893	26943.99593636883	17313.77783509563	6766.5879559082505	20557.57647280814	12249.241595968157	9665.80792298133	6560.525947658545	14194.762203303848	7355.088129549127	30070.086271702334	16054.442465778866	4959.289821102022	25442.89677564595	6742.194422229785	11219.167463575217	9412.909749856071	8741.850532627675	6246.2618348857695	16407.019927303067	15369.70195603718	5950.453745985684	22695.056202960648
HSERMETANA-PWY	42493.100235551516	52285.49552317317	56016.89564373396	37342.411563085305	83221.82909017846	68431.72959603868	76654.2262784156	61871.78339053255	75143.70504103269	64737.16577943129	78862.53450984147	47701.605073130064	54073.18190595293	63789.60135179278	80944.47628391314	67529.02254527378	48823.0852129391	78799.3757913252	37636.28159461488	84214.41923094449	46742.74524671988	22675.556798252157	66980.93789769111	41563.28185058049	61502.01884918564	49603.985884039204	76684.650359353
ILEUSYN-PWY	62405.32373513835	75139.39318153332	83459.23617871819	58175.46707606646	128119.13917700772	109300.22705988356	109093.64355382217	87338.15049917864	107965.31746838418	96799.63480633132	119617.96259106192	70053.29630451706	79788.18557895208	98274.54298083339	129704.28646569535	95130.00985276417	65880.45428867973	110998.56156296718	55995.568439983945	123038.07822376196	68382.48042137678	35195.02183663252	104742.10188999439	66740.44651698385	89468.77597268479	67217.96160102816	112174.54372884493
KDO-NAGLIPASYN-PWY	3652.88509499926	691.191470185479	1724.0865654275156	12035.436946230158	10860.299746694285	10880.960411104319	4376.348674902574	1653.6262813724447	9952.310389155482	2993.6863479154526	4634.813792129328	1220.5704138813494	14307.105266079401	2257.511892120465	22338.306792108113	1353.6078566202311	1584.4782842268473	14114.699096122537	4314.9768409702465	5474.866615482745	283.22975636897104	13110.333011313458	2699.8454033356375	10246.899965749084	955.9291416287926	1761.3120752559619	14626.427914844715
KETOGLUCONMET-PWY	1742.3573102038781	2499.4306261079696	2309.22089642692	3653.9270074549167	2108.3943920554116	7418.8132858508525	2353.5308057117873	1172.0916059226656	6079.514683187357	2488.215063283589	4714.330188111005	2635.1876171575877	4717.021701728471	2924.5075437087858	10701.018725403303	2222.2158304931654	748.568538805173	5635.274196169853	1783.1615856581348	6494.4593402716655	6212.185919444217	2854.7508115564774	2289.7977985871717	4732.714558613199	2130.9592795518597	804.3069632878861	8673.231698935746
LACTOSECAT-PWY	1394.271848136902	342.0213821365403	299.1064617307167	511.0494969182114	335.3398139644792	217.59135983254473	534.7294975229121	732.424240051129	3682.8509263060555	1594.0527088595413	333.33723478714046	118.41575393962545	282.7250634591578	262.62553358360026	798.8843449825165	558.9590002893859	733.987386417567	3639.7042316535244	1418.7924030302781	530.0056895454427	571.8522869920266	657.3385851163846	312.66526446856227	767.9889904745743	172.9318186410863	682.9879005444079	3524.9323629125684
LIPA-CORESYN-PWY	0.0	0.0	0.0	0.0	52.23076923076923	0.0	131.25864453665284	0.0	0.0	0.0	0.0	0.0	0.0	40.52672082086362	0.0	134.22159887798037	0.0	0.0	0.0	0.0	0.0	0.0	173.03571428571428	0.0	0.0	0.0	0.0
LIPASYN-PWY	9108.97	13005.399999999998	15543.030000000004	6344.85	17200.33	9321.59	15841.430000000002	13657.84	10268.47	15696.530000000002	21082.1	11408.45	10465.31	13196.54	11241.5	12930.570000000002	10356.77	8914.64	11253.54	20150.6	12072.97	3564.4	13018.740000000003	7005.03	9912.02	9905.55	9517.7
LPSSYN-PWY	0.0	0.0	0.0	0.0	232.5235897423042	0.0	555.3437934078634	0.0	0.0	0.0	0.0	0.0	0.0	175.82843766979076	0.0	502.2196629705254	0.0	0.0	0.0	0.0	0.0	0.0	687.1457728005817	0.0	0.0	0.0	0.0
M-CRESOL-DEGRADATION-PWY	657.9715433937022	356.43306143609993	1193.8373071116612	76.493009709399	193.25838382353302	483.31026070532596	329.9255489302325	302.14056842640207	1258.8913423875474	1099.2215087127158	63.682754725053755	284.8321778693748	0.0	462.66658638043435	537.2238397333263	1080.7641884490322	174.62121312111213	2409.872123879071	214.45900275451123	483.24709765876105	2.2488135157596276	0.0	528.104746757639	103.63957166559942	276.3843668982311	8.978657260195508	2466.4180974558935
MET-SAM-PWY	16027.231224543508	10856.019215449012	11340.776544774602	18330.589882173444	14944.996771833014	41823.45815889188	27714.891856194972	12258.921985060877	33187.69590598856	20865.184729614823	17470.10655386823	11599.837108196532	22834.354875370245	13235.319276127935	47256.78314904439	25323.73872127516	9039.64531645474	39817.56695274854	11631.526360368702	19970.628439968146	15812.955481500438	13353.994948535583	11488.882209967467	25461.34620146467	24009.917333059107	10687.516629026512	36160.685972229774
METH-ACETATE-PWY	278.3207162264958	1149.741462800517	2291.834675627318	2406.525454942649	13895.201507255884	7528.783852779547	10139.007007533502	1185.5453633078496	0.0	51.709484877322325	2258.8531861893252	501.26168729687026	1569.2372731269863	9899.875519730265	9283.999501341395	10970.33481221366	878.3031417036094	39.219089261667875	204.50606847571268	1239.312305509202	931.4456162477994	1420.2526972973385	10501.927027258565	2901.904536935518	11131.653783687505	514.0471804112173	154.86243106956815
METHANOGENESIS-PWY	656.9726497173385	771.4430299805272	1145.4567341608122	68.23218264104112	5512.907372867304	1093.19781445685	3951.2489998474452	3503.1403474971703	8.96564698754964	171.69635396725573	1880.7571360295306	486.2780889531591	0.0	4833.267219517758	1422.9411250772248	2762.196187150879	590.9789617522962	0.0	102.42269714460923	887.8867919865052	1072.1311019802883	1065.4304216259347	4490.604143601933	848.4433371943989	3874.8614555613835	459.4636250954467	14.960376290267476
METHGLYUT-PWY	5806.498178537297	7314.241855970826	6570.920281193398	4040.8599890465002	9519.817901780183	17600.87711155924	5723.370871258285	6465.272650461242	21631.300769684294	7096.02399793504	14041.104514460325	6397.305835029815	4522.188299604753	8484.814396299738	19575.716090068625	4189.251091737005	3518.1919311701567	23018.152539819494	2852.5832956143327	15519.120437333657	6703.77701424978	1968.22037072726	7969.840951284794	9711.467661350489	5621.834471177683	3858.5386638224923	21455.661910389932
METHYLGALLATE-DEGRADATION-PWY	1250.8536237608416	1418.315484875211	1260.7368354637263	1517.279444591481	6610.808213595353	9660.36757960868	7425.5820179440225	1029.0644705865334	1235.0346625754878	2857.6317471442508	3315.4302122617487	742.5213005460323	3697.741600246392	6235.078436912402	15161.250480893892	6171.318994558242	350.6510477249538	747.5144834220429	1518.1591267183676	3330.5603756634146	1414.5054319025953	1216.35459837888	5566.439066196743	6961.916701866977	5994.404115319434	650.8197113700353	638.580866661324
METSYN-PWY	15139.054731322694	9933.736057412412	10282.380440790248	17483.60870457785	13510.700700211499	39677.27419836494	26706.124548095744	11132.993842765258	31273.96557493652	19447.050005199286	15946.718532285788	10641.744147164323	21458.467227429657	12046.204257140049	44650.0116605266	24503.208620151556	8183.694663159824	37829.52353153106	10772.814379255036	18357.325553259936	14747.83786210117	12899.273752487863	10375.11466307205	24136.673369037846	23380.956685965542	9738.681967045974	34123.283949860255
